Objectid,Year,County,City,Medprice,Medprice_Ia,Percentchngprice,Percentchngpriceia,Source
1355,2014,Marin County,Ross,2661000,3271000,0.926864590876177,0.377843302443134,Zillow
1356,2014,Marin County,San Anselmo,955000,1174000,0.638078902229846,0.171656686626747,Zillow
1357,2014,Marin County,San Rafael,823000,1011000,0.567619047619048,0.119601328903654,Zillow
1358,2014,Marin County,Sausalito,1062000,1305000,0.609090909090909,0.149779735682819,Zillow
1359,2014,Marin County,Tiburon,2099000,2579000,0.6792,0.200651769087523,Zillow
1360,2014,Napa County,American Canyon,429000,527000,1.188775510204082,0.559171597633136,Zillow
1361,2014,Napa County,Calistoga,712000,875000,0.793450881612091,0.279239766081871,Zillow
1362,2014,Napa County,Napa,537000,660000,1.01123595505618,0.437908496732026,Zillow
1363,2014,Napa County,Yountville,867000,1066000,0.437810945273632,0.027965284474446,Zillow
1364,2014,San Francisco County,San Francisco,993000,1221000,1.047422680412371,0.462275449101796,Zillow
1365,2014,San Mateo County,Atherton,5339000,6562000,0.817222600408441,0.299148683429024,Zillow
1366,2014,San Mateo County,Belmont,1264000,1554000,0.987421383647799,0.420475319926874,Zillow
1367,2014,San Mateo County,Brisbane,715000,879000,0.632420091324201,0.167330677290837,Zillow
1368,2014,San Mateo County,Burlingame,1606000,1974000,1.118733509234828,0.514965464313124,Zillow
1369,2014,San Mateo County,Colma,701000,862000,0.806701030927835,0.290419161676647,Zillow
1370,2014,San Mateo County,Daly City,684000,840000,0.838709677419355,0.3125,Zillow
1371,2014,San Mateo County,East Palo Alto,548000,673000,0.539325842696629,0.099673202614379,Zillow
1372,2014,San Mateo County,Foster City,1084000,1332000,0.963768115942029,0.403582718651212,Zillow
1373,2014,San Mateo County,Half Moon Bay,897000,1103000,0.610412926391382,0.150156412930136,Zillow
1374,2014,San Mateo County,Hillsborough,3700000,4548000,1.111872146118722,0.510461640650947,Zillow
1375,2014,San Mateo County,Menlo Park,1821000,2239000,1.45748987854251,0.756078431372549,Zillow
1376,2014,San Mateo County,Millbrae,1216000,1494000,0.927099841521395,0.376958525345622,Zillow
1377,2014,San Mateo County,Pacifica,732000,899000,0.742857142857143,0.245152354570637,Zillow
1378,2014,San Mateo County,Portola Valley,3071000,3774000,0.754857142857143,0.254237288135593,Zillow
1379,2014,San Mateo County,Redwood City,1046000,1286000,0.888086642599278,0.349422875131165,Zillow
1380,2014,San Mateo County,San Bruno,745000,916000,0.90537084398977,0.363095238095238,Zillow
1381,2014,San Mateo County,San Carlos,1333000,1639000,1.057098765432099,0.472596585804133,Zillow
1382,2014,San Mateo County,San Mateo,938000,1153000,0.850098619329388,0.322247706422018,Zillow
1383,2014,San Mateo County,South San Francisco,701000,861000,0.806701030927835,0.290854572713643,Zillow
1384,2014,San Mateo County,Woodside,3026000,3719000,0.932311621966794,0.382014121144556,Zillow
1385,2014,Santa Clara County,Campbell,868000,1067000,0.862660944206008,0.330423940149626,Zillow
1386,2014,Santa Clara County,Cupertino,1517000,1865000,1.044474393530997,0.462745098039216,Zillow
1387,2014,Santa Clara County,Gilroy,582000,715000,0.447761194029851,0.033236994219653,Zillow
1388,2014,Santa Clara County,Los Altos,2348000,2886000,0.959933222036728,0.400970873786408,Zillow
1389,2014,Santa Clara County,Los Altos Hills,3572000,4390000,0.786893446723362,0.27727669479197,Zillow
1390,2014,Santa Clara County,Los Gatos,1482000,1821000,0.776978417266187,0.269874476987448,Zillow
1391,2014,Santa Clara County,Milpitas,691000,849000,0.697788697788698,0.214592274678111,Zillow
1392,2014,Santa Clara County,Monte Sereno,2597000,3193000,0.714191419141914,0.226190476190476,Zillow
1393,2014,Santa Clara County,Morgan Hill,718000,883000,0.498956158663883,0.072904009720535,Zillow
1394,2014,Santa Clara County,Mountain View,1104000,1357000,0.985611510791367,0.419456066945607,Zillow
1395,2014,Santa Clara County,Palo Alto,2335000,2870000,1.186329588014981,0.56318082788671,Zillow
1396,2014,Santa Clara County,San Jose,703000,864000,0.718826405867971,0.227272727272727,Zillow
1397,2014,Santa Clara County,Santa Clara,797000,980000,0.807256235827664,0.29287598944591,Zillow
1398,2014,Santa Clara County,Saratoga,2082000,2559000,0.77796754910333,0.27123695976155,Zillow
1399,2014,Santa Clara County,Sunnyvale,1027000,1262000,0.959923664122137,0.399113082039911,Zillow
1400,2014,Solano County,Benicia,489000,601000,0.697916666666667,0.214141414141414,Zillow
1401,2014,Solano County,Dixon,341000,420000,0.647342995169082,0.176470588235294,Zillow
1402,2014,Solano County,Fairfield,338000,416000,0.594339622641509,0.13972602739726,Zillow
1403,2014,Solano County,Rio Vista,292000,359000,0.45273631840796,0.03757225433526,Zillow
1404,2014,Solano County,Suisun City,288000,355000,0.5,0.072507552870091,Zillow
1405,2014,Solano County,Vacaville,347000,427000,0.660287081339713,0.18941504178273,Zillow
1406,2014,Solano County,Vallejo,273000,336000,0.407216494845361,0.002985074626866,Zillow
1407,2014,Sonoma County,Cloverdale,398000,489000,0.56078431372549,0.116438356164384,Zillow
1408,2014,Sonoma County,Cotati,429000,527000,0.577205882352941,0.123667377398721,Zillow
1409,2014,Sonoma County,Healdsburg,684000,841000,0.71,0.224163027656477,Zillow
1410,2014,Sonoma County,Petaluma,544000,668000,0.68944099378882,0.203603603603604,Zillow
1411,2014,Sonoma County,Rohnert Park,418000,514000,0.626459143968872,0.16289592760181,Zillow
1412,2014,Sonoma County,Santa Rosa,438000,539000,0.640449438202247,0.174291938997821,Zillow
1413,2014,Sonoma County,Sebastopol,659000,810000,0.725130890052356,0.232876712328767,Zillow
1414,2014,Sonoma County,Sonoma,627000,771000,0.699186991869919,0.21608832807571,Zillow
1415,2014,Sonoma County,Windsor,469000,577000,0.681003584229391,0.202083333333333,Zillow
1416,2015,Alameda County,Alameda,769000,921000,0.997402597402598,0.391238670694864,Zillow
1417,2015,Alameda County,Albany,818000,980000,1.364161849710983,0.647058823529412,Zillow
1418,2015,Alameda County,Berkeley,992000,1188000,1.229213483146067,0.552941176470588,Zillow
1419,2015,Alameda County,Dublin,784000,940000,1.01025641025641,0.400894187779434,Zillow
1420,2015,Alameda County,Emeryville,398000,477000,1.151351351351351,0.495297805642633,Zillow
1421,2015,Alameda County,Fremont,818000,980000,1.164021164021164,0.507692307692308,Zillow
1422,2015,Alameda County,Hayward,483000,579000,0.836501901140684,0.280973451327434,Zillow
1423,2015,Alameda County,Livermore,658000,789000,0.964179104477612,0.369791666666667,Zillow
1424,2015,Alameda County,Newark,663000,794000,1.046296296296296,0.425493716337523,Zillow
1425,2015,Alameda County,Oakland,532000,637000,1.094488188976378,0.45766590389016,Zillow
1426,2015,Alameda County,Piedmont,1468000,1759000,1.683729433272395,0.869287991498406,Zillow
1427,2015,Alameda County,Pleasanton,927000,1111000,1.019607843137255,0.408111533586819,Zillow
1428,2015,Alameda County,San Leandro,494000,592000,0.871212121212121,0.301098901098901,Zillow
1429,2015,Alameda County,Union City,668000,800000,1.012048192771084,0.403508771929824,Zillow
1430,2015,Contra Costa County,Antioch,438000,525000,0.244318181818182,-0.132231404958678,Zillow
1431,2015,Contra Costa County,Brentwood,495000,593000,0.556603773584906,0.082116788321168,Zillow
1432,2015,Contra Costa County,Concord,394000,473000,1.4625,0.713768115942029,Zillow
1433,2015,Contra Costa County,Danville,1446000,1732000,0.991735537190083,0.386709367493995,Zillow
1434,2015,Contra Costa County,Lafayette,1093000,1310000,0.944839857651246,0.354705274043433,Zillow
1435,2015,Contra Costa County,Martinez,483000,579000,0.987654320987654,0.385167464114833,Zillow
1436,2015,Contra Costa County,Oakley,411000,492000,0.611764705882353,0.123287671232877,Zillow
1437,2015,Contra Costa County,Orinda,1737000,2080000,,,Zillow
1438,2015,Contra Costa County,Pittsburg,489000,585000,0.758992805755396,0.223849372384937,Zillow
1439,2015,Contra Costa County,Pleasant Hill,707000,847000,0.663529411764706,0.157103825136612,Zillow
1440,2015,Contra Costa County,Richmond,398000,477000,0.536679536679537,0.07191011235955,Zillow
1441,2015,Contra Costa County,San Pablo,288000,345000,0.734939759036145,0.206293706293706,Zillow
1442,2015,Contra Costa County,San Ramon,995000,1192000,1.126068376068376,0.482587064676617,Zillow
1443,2015,Contra Costa County,Walnut Creek,772000,924000,0.954430379746835,0.360824742268041,Zillow
1444,2015,Marin County,Belvedere,3750000,4492000,0.856435643564356,0.293778801843318,Zillow
1445,2015,Marin County,Corte Madera,1224000,1467000,0.73371104815864,0.20840197693575,Zillow
1446,2015,Marin County,Fairfax,818000,979000,0.755364806866953,0.22069825436409,Zillow
1447,2015,Marin County,Larkspur,1397000,1673000,0.962078651685393,0.365714285714286,Zillow
1448,2015,Marin County,Mill Valley,1395000,1671000,0.75251256281407,0.221491228070176,Zillow
1449,2015,Marin County,Novato,735000,880000,0.651685393258427,0.148825065274151,Zillow
1450,2015,Marin County,Ross,2883000,3453000,1.087617668356264,0.454507160909857,Zillow
1451,2015,Marin County,San Anselmo,1018000,1219000,0.746140651801029,0.216566866267465,Zillow
1452,2015,Marin County,San Rafael,883000,1058000,0.681904761904762,0.171650055370986,Zillow
1453,2015,Marin County,Sausalito,1195000,1431000,0.810606060606061,0.26079295154185,Zillow
1454,2015,Marin County,Tiburon,2325000,2785000,0.86,0.296554934823091,Zillow
1455,2015,Napa County,American Canyon,467000,560000,1.38265306122449,0.656804733727811,Zillow
1456,2015,Napa County,Calistoga,747000,895000,0.881612090680101,0.308479532163743,Zillow
1457,2015,Napa County,Napa,566000,679000,1.119850187265918,0.479302832244009,Zillow
1458,2015,Napa County,Yountville,907000,1087000,0.504145936981758,0.048216007714561,Zillow
1459,2015,San Francisco County,San Francisco,1103000,1322000,1.274226804123711,0.583233532934132,Zillow
1460,2015,San Mateo County,Atherton,5859000,7018000,0.994213750850919,0.389427836072065,Zillow
1461,2015,San Mateo County,Belmont,1436000,1720000,1.257861635220126,0.572212065813528,Zillow
1462,2015,San Mateo County,Brisbane,787000,943000,0.796803652968036,0.252324037184595,Zillow
1463,2015,San Mateo County,Burlingame,1741000,2085000,1.296833773087071,0.600153491941673,Zillow
1464,2015,San Mateo County,Colma,769000,921000,0.981958762886598,0.37874251497006,Zillow
1465,2015,San Mateo County,Daly City,760000,911000,1.043010752688172,0.4234375,Zillow
1466,2015,San Mateo County,East Palo Alto,630000,754000,0.769662921348315,0.23202614379085,Zillow
1467,2015,San Mateo County,Foster City,1235000,1480000,1.23731884057971,0.559536354056902,Zillow
1468,2015,San Mateo County,Half Moon Bay,985000,1180000,0.768402154398564,0.230448383733055,Zillow
1469,2015,San Mateo County,Hillsborough,3951000,4733000,1.25513698630137,0.571903022251744,Zillow
1470,2015,San Mateo County,Menlo Park,2040000,2444000,1.753036437246963,0.916862745098039,Zillow
1471,2015,San Mateo County,Millbrae,1367000,1638000,1.166402535657686,0.509677419354839,Zillow
1472,2015,San Mateo County,Pacifica,815000,976000,0.94047619047619,0.35180055401662,Zillow
1473,2015,San Mateo County,Portola Valley,3263000,3909000,0.864571428571428,0.299102691924227,Zillow
1474,2015,San Mateo County,Redwood City,1210000,1450000,1.184115523465704,0.521511017838405,Zillow
1475,2015,San Mateo County,San Bruno,834000,1000000,1.132992327365729,0.488095238095238,Zillow
1476,2015,San Mateo County,San Carlos,1517000,1818000,1.34104938271605,0.633423180592992,Zillow
1477,2015,San Mateo County,San Mateo,1078000,1291000,1.126232741617357,0.480504587155963,Zillow
1478,2015,San Mateo County,South San Francisco,776000,930000,1,0.394302848575712,Zillow
1479,2015,San Mateo County,Woodside,3262000,3907000,1.08301404853129,0.451876625789669,Zillow
1480,2015,Santa Clara County,Campbell,998000,1196000,1.141630901287554,0.491271820448878,Zillow
1481,2015,Santa Clara County,Cupertino,1774000,2125000,1.390835579514825,0.666666666666667,Zillow
1482,2015,Santa Clara County,Gilroy,631000,757000,0.569651741293532,0.09393063583815,Zillow
1483,2015,Santa Clara County,Los Altos,2759000,3305000,1.303005008347245,0.604368932038835,Zillow
1484,2015,Santa Clara County,Los Altos Hills,4070000,4876000,1.036018009004502,0.418679080593541,Zillow
1485,2015,Santa Clara County,Los Gatos,1669000,1999000,1.001199040767386,0.394002789400279,Zillow
1486,2015,Santa Clara County,Milpitas,776000,929000,0.906633906633907,0.329041487839771,Zillow
1487,2015,Santa Clara County,Monte Sereno,2986000,3577000,0.970957095709571,0.373655913978494,Zillow
1488,2015,Santa Clara County,Morgan Hill,774000,927000,0.615866388308977,0.12636695018226,Zillow
1489,2015,Santa Clara County,Mountain View,1329000,1592000,1.390287769784173,0.665271966527197,Zillow
1490,2015,Santa Clara County,Palo Alto,2767000,3314000,1.590823970037453,0.805010893246188,Zillow
1491,2015,Santa Clara County,San Jose,782000,937000,0.9119804400978,0.330965909090909,Zillow
1492,2015,Santa Clara County,Santa Clara,914000,1095000,1.072562358276644,0.444591029023747,Zillow
1493,2015,Santa Clara County,Saratoga,2395000,2869000,1.045260461144321,0.425235966219573,Zillow
1494,2015,Santa Clara County,Sunnyvale,1224000,1466000,1.33587786259542,0.625277161862528,Zillow
1495,2015,Solano County,Benicia,508000,609000,0.763888888888889,0.23030303030303,Zillow
1496,2015,Solano County,Dixon,356000,426000,0.719806763285024,0.19327731092437,Zillow
1497,2015,Solano County,Fairfield,356000,427000,0.679245283018868,0.16986301369863,Zillow
1498,2015,Solano County,Rio Vista,309000,370000,0.537313432835821,0.069364161849711,Zillow
1499,2015,Solano County,Suisun City,304000,365000,0.583333333333333,0.102719033232628,Zillow
1500,2015,Solano County,Vacaville,363000,435000,0.736842105263158,0.211699164345404,Zillow
1501,2015,Solano County,Vallejo,301000,361000,0.551546391752577,0.077611940298507,Zillow
1502,2015,Sonoma County,Cloverdale,431000,516000,0.690196078431372,0.178082191780822,Zillow
1503,2015,Sonoma County,Cotati,460000,552000,0.691176470588235,0.176972281449893,Zillow
1504,2015,Sonoma County,Healdsburg,720000,862000,0.8,0.254730713245997,Zillow
1505,2015,Sonoma County,Petaluma,579000,694000,0.798136645962733,0.250450450450451,Zillow
1506,2015,Sonoma County,Rohnert Park,446000,534000,0.735408560311284,0.20814479638009,Zillow
1507,2015,Sonoma County,Santa Rosa,473000,567000,0.771535580524345,0.235294117647059,Zillow
1508,2015,Sonoma County,Sebastopol,697000,835000,0.824607329842932,0.270928462709285,Zillow
1509,2015,Sonoma County,Sonoma,667000,799000,0.807588075880759,0.260252365930599,Zillow
1510,2015,Sonoma County,Windsor,509000,610000,0.824372759856631,0.270833333333333,Zillow
1511,2016,Alameda County,Alameda,855000,995000,1.220779220779221,0.503021148036254,Zillow
1512,2016,Alameda County,Albany,894000,1040000,1.583815028901734,0.747899159663866,Zillow
1513,2016,Alameda County,Berkeley,1093000,1272000,1.456179775280899,0.662745098039216,Zillow
1514,2016,Alameda County,Dublin,851000,990000,1.182051282051282,0.475409836065574,Zillow
1515,2016,Alameda County,Emeryville,459000,534000,1.481081081081081,0.673981191222571,Zillow
1516,2016,Alameda County,Fremont,911000,1060000,1.41005291005291,0.630769230769231,Zillow
1517,2016,Alameda County,Hayward,545000,633000,1.072243346007605,0.400442477876106,Zillow
1518,2016,Alameda County,Livermore,705000,820000,1.104477611940299,0.423611111111111,Zillow
1519,2016,Alameda County,Newark,743000,864000,1.29320987654321,0.551166965888689,Zillow
1520,2016,Alameda County,Oakland,615000,715000,1.421259842519685,0.636155606407323,Zillow
1521,2016,Alameda County,Piedmont,1800000,2093000,2.290676416819013,1.22422954303932,Zillow
1522,2016,Alameda County,Pleasanton,1007000,1171000,1.193899782135076,0.484157160963245,Zillow
1523,2016,Alameda County,San Leandro,552000,642000,1.090909090909091,0.410989010989011,Zillow
1524,2016,Alameda County,Union City,729000,848000,1.195783132530121,0.487719298245614,Zillow
1525,2016,Contra Costa County,Antioch,440000,512000,0.25,-0.153719008264463,Zillow
1526,2016,Contra Costa County,Brentwood,543000,632000,0.707547169811321,0.153284671532847,Zillow
1527,2016,Contra Costa County,Concord,453000,526000,1.83125,0.905797101449275,Zillow
1528,2016,Contra Costa County,Danville,1568000,1824000,1.159779614325069,0.460368294635709,Zillow
1529,2016,Contra Costa County,Hercules,650000,756000,,,Zillow
1530,2016,Contra Costa County,Lafayette,1187000,1380000,1.112099644128114,0.427094105480869,Zillow
1531,2016,Contra Costa County,Martinez,524000,610000,1.156378600823045,0.45933014354067,Zillow
1532,2016,Contra Costa County,Oakley,467000,543000,0.831372549019608,0.23972602739726,Zillow
1533,2016,Contra Costa County,Orinda,1841000,2141000,,,Zillow
1534,2016,Contra Costa County,Pittsburg,511000,594000,0.838129496402878,0.242677824267782,Zillow
1535,2016,Contra Costa County,Pleasant Hill,724000,843000,0.703529411764706,0.151639344262295,Zillow
1536,2016,Contra Costa County,Richmond,463000,539000,0.787644787644788,0.21123595505618,Zillow
1537,2016,Contra Costa County,San Pablo,346000,402000,1.08433734939759,0.405594405594406,Zillow
1538,2016,Contra Costa County,San Ramon,1100000,1279000,1.35042735042735,0.590796019900498,Zillow
